xrsb_flux,background_flux,integrated_flux,flare_class_peak
7.882293208337552e-06,8.19982548005266e-06,0.004313007793016394,M
1.7542560691703121e-06,1.7622013047146458e-06,0.0011333437434937641,M
5.8402860715615775e-06,5.906222305747672e-06,0.0035285045285048723,M
6.876570129629408e-07,6.80083340491667e-07,0.00040644745873012566,M
8.554424439222134e-06,8.433053804369702e-06,0.004243439903538618,M
3.2465804902468344e-06,3.4219107845342537e-06,0.0024290221039063105,M
3.954333416171071e-06,4.032760651794635e-06,0.0018083783231657696,M
4.474287330535248e-06,4.4895683768268005e-06,0.0026348604111757303,M
2.7204910173611274e-06,2.7212961868348836e-06,0.0011809063328452967,M
1.4377979758725146e-06,1.554193354344068e-06,0.0010251887169543707,M
3.6235952524456974e-06,3.6518479440315848e-06,0.0020632015391917834,M
2.5870182933045127e-06,2.6649032150579637e-06,0.002210945919153378,M
2.021561668664864e-06,2.020071686904905e-06,0.0012005595967400572,M
3.7079295984895407e-06,3.7021059193632684e-06,0.0017267870729697954,M
3.0991431145583663e-06,3.0981592279710105e-06,0.001961971540363118,M
2.088421308330334e-06,2.1228850133927575e-06,0.0009969145942642667,M
4.47035067339147e-06,4.6363825824287426e-06,0.0025399350784069998,M
3.272596981602592e-06,3.312347081759211e-06,0.002151197938953598,M
2.3865002332377497e-06,2.3866946864403533e-06,0.0014317047085871842,M
2.3069249942683575e-06,2.366984743812333e-06,0.0017071650501516203,M
1.090394302079484e-05,1.1378843069218438e-05,0.007222380272767284,M
2.99735470348604e-06,2.997415390969261e-06,0.0019626099739157047,M
2.4947672955691078e-06,2.4928553024930843e-06,0.00165428350405786,M
1.3855738168060325e-06,1.451770317899714e-06,0.0008964750412224537,M
4.153403165550354e-06,4.19522344214132e-06,0.001934567101459364,M
5.901563651593859e-06,5.862319102973963e-06,0.0027214099670060062,M
2.3095583004364056e-06,2.3101109896318075e-06,0.0019396734898204013,M
5.721942295997397e-06,5.907479039967739e-06,0.002539777095969534,M
2.2280839773731143e-06,2.2518620606042297e-06,0.001299200533317473,M
3.0336900217387643e-06,3.1311151895869455e-06,0.0022776488047906297,M
7.993828814540654e-06,8.067028047907659e-06,0.004013851453744921,M
2.043874547073891e-06,2.0811224030103714e-06,0.0015700141220872045,M
9.359814180829777e-06,9.336623993128063e-06,0.002939610507461966,M
3.7863592373606515e-06,3.8554377356244375e-06,0.002224947454927081,M
2.7728216367780164e-06,2.7981878620328e-06,0.0015519893181713173,M
1.3537463078041592e-05,1.3478427211312118e-05,0.005832160136920882,M
6.3684177634399185e-06,6.370570247667239e-06,0.003900114878933918,M
1.5252334465781972e-05,1.5252334465781972e-05,0.0058193907573111546,M
4.636786508256787e-06,4.803124917915062e-06,0.0030257926329584936,M
7.814354979946244e-06,7.811667534174442e-06,0.0037323067702234062,M
3.4891380038722187e-06,3.6775442190087904e-06,0.0023950564206992268,M
1.5971631872277937e-05,1.5971631872277937e-05,0.004996174206264567,M
4.850966052166035e-06,5.090689036970049e-06,0.003014901524494089,M
5.494954717196728e-06,5.59889339769632e-06,0.002360396661378221,M
9.14867228314867e-06,9.250546052778806e-06,0.00583349211659847,M
5.767058304032444e-06,5.6481679273170095e-06,0.00373646158627852,M
6.734261682273709e-06,6.696656307993273e-06,0.002516254281963709,M
4.445706851231492e-06,4.550708494618841e-06,0.002208352283028943,M
6.055408778323684e-06,6.047840267181585e-06,0.004016871314564392,M
1.8043322910621838e-06,1.8318260256451253e-06,0.001194889459661605,M
6.56271528428028e-06,6.7060208575731385e-06,0.004201125353651655,M
6.1319909620039725e-06,6.136912933185898e-06,0.0038979527705376334,M
9.411007553979581e-06,9.334241753085484e-06,0.004790371304942623,M
1.7737780200266258e-06,1.7698516245970715e-06,0.001357030567213489,M
1.0081728660815686e-06,9.993212745088527e-07,0.0006574107009974612,M
1.2160319131686317e-06,1.216943091236425e-06,0.0007826917524359966,M
5.49282448410629e-06,5.577873365592006e-06,0.002681124588001419,M
1.5304425017437185e-06,1.5778504757620734e-06,0.0009519474215712616,M
3.624295117698257e-06,3.83013190686564e-06,0.0024820048648045803,M
5.920806271163038e-06,5.883424691491756e-06,0.003542963768358898,M
1.5303296266412294e-05,1.549724430221285e-05,0.007831593152635132,M
5.724865634362231e-07,5.81142519468446e-07,0.0005221154265786604,M
2.95583643963676e-06,2.9915866765590996e-06,0.0019135417755041472,M
3.532069091421182e-06,3.527116867346124e-06,0.0019375077385032412,M
1.2031571740737376e-05,1.2012648489332647e-05,0.0047526258938170125,M
7.143883535186395e-06,7.144761385086744e-06,0.002742202404025708,M
4.5491964368973685e-06,4.545887099246292e-06,0.0024746626742718865,M
2.884754660177726e-06,2.986920356458407e-06,0.0023095071199,M
2.327892726677603e-06,2.374855654034795e-06,0.0011290392012504036,M
8.028116704717357e-06,8.142610357400515e-06,0.00349843734782646,M
3.442951099392735e-06,3.4482717975020883e-06,0.00208705962845066,M
4.904636372649036e-06,4.904636372649036e-06,0.0019991180814339427,M
2.5395327969926713e-06,2.561290471547239e-06,0.0010706270714495453,M
2.0689700368006836e-05,2.0659463813238118e-05,0.008132126462598668,M
9.285057666945749e-07,9.269225965667878e-07,0.0005464583372871677,M
1.1429770973571474e-05,1.1591818614655586e-05,0.006827483752474169,M
2.9933667718022396e-06,2.959148773230747e-06,0.0016857816432211488,M
1.354387869186112e-07,1.3747685792738712e-07,8.730594551351509e-05,M
1.8636754023677088e-06,1.8907013822782358e-06,0.0012021606252304478,M
2.172999343168927e-06,2.213554947307374e-06,0.0013403723802408373,M
3.09476582694839e-06,3.1107172430802717e-06,0.002020264371098425,M
1.0689052326809451e-05,1.0528600660151171e-05,0.005858924071293922,M
4.153725929370759e-06,4.229433818226171e-06,0.002689447558334979,M
6.8851119468095825e-06,7.045875659067017e-06,0.004366631680261122,M
5.653779951166375e-06,5.5713112546242394e-06,0.0037368443190167393,M
2.2741252424332657e-06,2.332618374201499e-06,0.0015920533445305722,M
3.250390363010294e-06,3.287197889953317e-06,0.0020662663743596602,M
5.443034402324848e-06,5.317699079257609e-06,0.002641664914057233,M
2.882513821418475e-06,2.9225109003951228e-06,0.0012648791908024873,M
2.9397537958823635e-06,3.0197704525148866e-06,0.0016287187616956073,M
1.7534165317128491e-06,1.7571527836940461e-06,0.0013322092272054086,M
6.195197625986087e-06,6.196690028656491e-06,0.003914231241911712,M
1.1886563872144077e-05,1.1911056081451921e-05,0.004847262674801129,M
8.329153178766925e-07,8.381371689988309e-07,0.0003189591506006364,M
5.599561314738174e-06,5.599561314738174e-06,0.0020047257630122226,M
6.045140270702279e-06,6.124845824043408e-06,0.0026994791253374174,M
1.551750502476032e-06,1.7350604359277728e-06,0.0013729833006012632,M
6.8779796254407385e-06,6.7109336714920095e-06,0.0046135528673547236,M
5.6341967322708496e-06,5.810642900958883e-06,0.003694108295965051,M
5.996451605027333e-06,5.986457674474784e-06,0.0037536388613378614,M
1.1945474901899864e-06,1.209970861951555e-06,0.0008093602661682974,M
1.2090642900480718e-05,1.2050843226851298e-05,0.0042147622246839316,M
1.1154566154246225e-05,1.1101699767304472e-05,0.00417276946234468,M
2.620600694477886e-06,2.641163436839603e-06,0.001602493773636177,M
3.534325481563108e-06,3.6672151650301087e-06,0.0021455951141413124,M
6.86449184071933e-06,6.910037434415273e-06,0.0040753846459889,M
1.1194405372010287e-06,1.1321053570122352e-06,0.001706877015033484,M
1.3323606206792132e-05,1.3323538378332795e-05,0.004293787099267928,M
1.5462118657158845e-05,1.5459172547949184e-05,0.004304895865834604,M
1.0847196091551178e-06,1.1322412388483232e-06,0.0007249253779197147,M
8.109314872152633e-06,8.253440969615819e-06,0.003970401660868276,M
1.7582274644125494e-06,1.7752756905516877e-06,0.001221818448479426,M
8.457276050231089e-06,8.440841246877821e-06,0.0048246006028385465,M
5.96894314601042e-06,5.907705145248115e-06,0.0033314310789948746,M
3.890466747374806e-06,3.878278719594118e-06,0.00293638196945086,M
2.8993519411643864e-06,2.9068025800526413e-06,0.0015534183729008894,M
1.6039199658819114e-05,1.6039199658819114e-05,0.005860596999111175,M
6.1334340153455164e-06,6.102514948228947e-06,0.004257549038091095,M
5.68405330846052e-06,5.999657007964982e-06,0.0038956302177899052,M
1.915695143754565e-06,1.9823335366067205e-06,0.0014144334247649401,M
4.0003391024982775e-06,4.062388901550651e-06,0.0022710095459520575,M
2.091550572715286e-06,2.211460022951287e-06,0.0014493763440867628,M
4.6033512052887685e-06,4.5736511125358e-06,0.0024616016001701765,M
3.1230731624383527e-06,3.1468120391423945e-06,0.0020979318834905177,M
2.1153020839563005e-06,2.206285712216552e-06,0.0014161312604922972,M
8.714612770599273e-06,8.714612770599273e-06,0.0023857761543837094,M
6.617506744843479e-06,6.682757423387096e-06,0.004237930618107939,M
5.670794904884562e-06,5.711992481883641e-06,0.0019923925440947714,M
3.6163024310078656e-06,3.585974670004969e-06,0.0020988785893839854,M
1.7147113601960854e-06,1.750663080586137e-06,0.0007783016682140888,M
2.8820756366205076e-06,2.9852754871198803e-06,0.001963948511932779,M
2.720764148460919e-06,2.6934371224965876e-06,0.001657334661166882,M
2.076089064675652e-06,2.0772929102918472e-06,0.001354391239757431,M
1.5507074508046453e-05,1.5683135571215887e-05,0.007257764907280726,M
3.370928164201693e-06,3.380243322155878e-06,0.0012784181202976825,M
2.0034646942588994e-06,2.014027520880971e-06,0.0010404719048249067,M
3.5659391128736294e-06,3.5670884514602746e-06,0.002064190662584458,M
6.336084366996546e-06,6.257413314586874e-06,0.003000452048547031,M
5.5326439559254424e-06,5.405915152685165e-06,0.0033288015246423397,M
1.4155613444760653e-06,1.4724983229750412e-06,0.0013696915726027653,M
1.4456476125254866e-06,1.4586839120957941e-06,0.001030354765442796,M
4.017312560477618e-06,3.992852538399591e-06,0.0021994742129161776,M
4.459664086213367e-06,4.507614166116025e-06,0.0023619544172380665,M
7.424231116117218e-06,7.459109483574611e-06,0.0037968313521672026,M
9.5541479338472e-07,9.667318235279128e-07,0.0006496026477396947,M
6.567709424321328e-06,6.6413319118530355e-06,0.0032418083000255115,M
2.4955135403790787e-06,2.442358060191804e-06,0.0020454748652920826,M
8.091775394103563e-07,8.400340532333606e-07,0.0005052240000895317,M
2.822497300503187e-06,2.8273577337219873e-06,0.0014397195498992053,M
7.918610176198933e-06,7.951908940688184e-06,0.002684780335316923,M
8.187820504705592e-06,8.26614270868105e-06,0.005209673321263937,M
1.0368084060050163e-05,1.0365146523446616e-05,0.004751931581682932,M
1.1258823487682754e-05,1.1136399311189606e-05,0.006326348659941691,M
3.558482318510369e-06,3.6527994133371563e-06,0.002391697967980065,M
9.875217568160112e-07,1.0335044881433583e-06,0.0007676090930646402,M
1.55635338715172e-05,1.55635338715172e-05,0.006316211710829758,M
7.109242862655945e-06,7.209704256572591e-06,0.004202426991094837,M
1.871118876107371e-06,1.8792084711095591e-06,0.0014413113848962228,M
9.208456313084815e-07,9.29552282537343e-07,0.0005905382052082582,M
1.8634800305889191e-06,1.8658968193754012e-06,0.0012253351416240358,M
1.8588929949724763e-06,1.8554129648286539e-06,0.002113715392043177,M
4.722281576528299e-06,4.811587694033536e-06,0.003123562905473056,M
7.282579363851488e-07,7.354325820264469e-07,0.0003110953955902698,M
1.280807038318265e-05,1.280807038318265e-05,0.004847067707398215,M
8.893564414708131e-06,8.850306762639748e-06,0.0048087363944870525,M
5.015768424800654e-06,5.0222824600972035e-06,0.003116480397950363,M
2.4644527386946544e-06,2.50720442065501e-06,0.001568820357010867,M
2.455879463432865e-06,2.4547641265503337e-06,0.0009519001531229956,M
6.7364306453742044e-06,6.7364306453742044e-06,0.0019975349382703217,M
3.1713798468572746e-06,3.163953797222383e-06,0.0015352020055852261,M
4.9813701488429155e-06,4.879618086608346e-06,0.0032389443218010594,M
1.2882971962434167e-06,1.317639036668895e-06,0.0008775578505547453,M
2.372824032551369e-05,2.372824032551369e-05,0.007303605548076172,M
2.377452990839709e-06,2.3999749729158283e-06,0.0013389160044690004,M
7.491432910795356e-06,7.471863803493359e-06,0.003298114020697557,M
3.4093887744076016e-06,3.410033670737809e-06,0.0018516904104313283,M
3.090779414954531e-06,3.038630955617507e-06,0.0019378759073743759,M
6.4381066941769225e-06,6.328410152594764e-06,0.0030672855329826735,M
1.7320256985357879e-06,1.7520095168362643e-06,0.0010973050725980693,M
1.690297683687106e-06,1.7563757171373535e-06,0.000648151782970962,M
1.6224224003944697e-06,1.6155113274444648e-06,0.0012137798812268277,M
5.00686067400423e-06,5.150622134977711e-06,0.0030228176700609144,M
4.154895435863376e-06,4.181627707498759e-06,0.0018279151145973913,M
4.0486553952626556e-06,4.05883453851699e-06,0.0021095216440974182,M
4.9586751291327364e-05,4.9586751291327364e-05,0.018436562836747616,M
2.9672850963061652e-06,3.0112199218508724e-06,0.001526953084997755,M
4.064984287553107e-06,4.066499046865666e-06,0.0011605451285564708,M
9.89734894625437e-06,9.479490875978225e-06,0.006059670762041256,M
4.379839519901367e-06,4.393209756619827e-06,0.002316110405378748,M
1.559706129486588e-06,1.6302129346813772e-06,0.0010336927494268705,M
3.496817084585921e-06,3.4720340951282286e-06,0.0022513743622799096,M
2.98988899488226e-06,3.0277802365158633e-06,0.0019909778472364656,M
4.282603089829086e-06,4.237311380710151e-06,0.0023376854631956437,M
1.1607300408673876e-05,1.1607300408673876e-05,0.003911118506341301,M
8.555629326494581e-06,8.304948376260389e-06,0.004655602165069328,M
1.3438392053359932e-06,1.4930914238440055e-06,0.001176204375362188,M
7.854616469137158e-06,7.748384419007871e-06,0.0047272967177023305,M
1.531693109082594e-05,8.781771925086746e-06,0.004160710391959191,M
6.253727286200154e-06,6.253253705117438e-06,0.0016324801894294881,M
1.0718475346722844e-05,1.029249559121933e-05,0.006679135648182025,M
6.8853215903040956e-06,7.072117460330964e-06,0.004357714169368985,M
6.099349558168744e-06,6.096565635633569e-06,0.00446189168049733,M
3.09210168930074e-06,3.1234637434092767e-06,0.0017812118629907982,M
1.9496898792843748e-06,1.950940183256384e-06,0.00135507915052939,M
8.941466991955852e-06,8.941466991955852e-06,0.0037298511895115416,M
6.049302212896743e-06,6.1983766580689456e-06,0.0023921708143860286,M
7.741813177030426e-06,7.751601230969852e-06,0.0025824049148099916,M
4.961043208307758e-06,5.179277103596184e-06,0.0025896900572952345,M
3.3089211023932464e-06,3.3443911288818825e-06,0.0018813372316799444,M
1.2179255515398202e-05,1.2063833305920272e-05,0.007430429992280646,M
9.547455652759654e-06,1.0829641526176304e-05,0.0061556139406574095,M
2.586162004279536e-06,2.6493717021855494e-06,0.001769455036857627,M
8.295760056937075e-06,8.441558376031003e-06,0.004666502815969927,M
3.671827997008257e-06,3.641972371537951e-06,0.002346834969712468,M
4.442745626001407e-06,4.406000630639854e-06,0.0020985143856643053,M
5.45550112453333e-06,5.4503001407485605e-06,0.0024640450620221637,M
9.53723900768612e-07,9.55242133828317e-07,0.0004048253142882853,M
1.017903673178453e-05,1.0491019437375664e-05,0.006440706611268761,M
1.330174668148562e-06,1.3278608817619543e-06,0.0007139810098076599,M
1.1756019625280003e-06,1.1742182793760537e-06,0.0006772575064238605,M
8.548504319808972e-06,8.58998200731953e-06,0.0029708221822551855,M
3.6546394738630826e-06,3.6658680864581398e-06,0.0013980545992833872,M
3.6789035464125254e-06,3.5839690159441523e-06,0.002345213980388095,M
3.775347016976134e-06,3.889468654279622e-06,0.00244315950897531,M
2.0865826785749504e-06,2.1134012665937113e-06,0.0013580295204152113,M
4.383873083305767e-06,4.399327511884555e-06,0.0022036043086186394,M
3.141647932765764e-06,3.225313111379017e-06,0.0016208917696336562,M
5.648197809870651e-06,5.6653478506983206e-06,0.002681211566647642,M
2.7790448354789125e-06,2.8019507831893617e-06,0.001860752369658749,M
2.468120551837494e-06,2.4654082240963707e-06,0.0013520146667425714,M
3.262464849649357e-06,3.4833318402408865e-06,0.0026994391831821514,M
5.260788835607471e-06,5.259756359548221e-06,0.002118322447340205,M
1.5452579241740008e-06,1.5525390950891905e-06,0.000732418662277739,M
1.912248103733079e-05,1.9140539105976938e-05,0.006431250980150373,M
5.649937445704509e-06,5.59301744091968e-06,0.00366130708226027,M
7.202688051801851e-06,7.196233982231181e-06,0.004240421272125727,M
3.97838578507824e-06,4.032962991209578e-06,0.00166941049934622,M
3.6006752131594373e-06,3.7037704426776007e-06,0.002355312864591815,M
1.4354969623462786e-06,1.4913504633774961e-06,0.001369890305084839,M
4.3769370075226605e-06,4.451171973953664e-06,0.002015486040518735,M
5.929676957323473e-07,6.350131925239321e-07,0.0004040340724127567,M
1.3968267338202235e-06,1.4488993891356644e-06,0.0006637202915138962,M
1.472568056770849e-06,1.5236397245504569e-06,0.0006488032341874332,M
3.902947006025551e-06,4.0311834649179565e-06,0.0026478328415580473,M
1.9293558099930595e-06,1.9399311177629996e-06,0.0011801480473184417,M
5.84499244130705e-06,5.873241240941885e-06,0.004027068384960879,M
3.548264474049112e-06,3.639929104452079e-06,0.0012520439688017279,M
1.2663616909070698e-05,1.258653625186603e-05,0.004214219772547171,M
1.1104608567854653e-05,1.1216260771928552e-05,0.003976823243311493,M
1.1424882186905903e-05,1.1429545042344645e-05,0.005420453577349984,M
6.440492089506756e-06,6.597222652214675e-06,0.004079883708788663,M
1.958809027085875e-06,2.0331919190108576e-06,0.0007607211917553742,M
2.827742358716022e-06,2.8634790021908535e-06,0.002210232385614086,M
1.6027249659092676e-06,1.6026461715233662e-06,0.0009407610807239233,M
4.142547469374961e-05,4.142547469374961e-05,0.015222700062420318,M
3.180503335096307e-06,3.183000532970941e-06,0.0010576003336961511,M
3.5010546844154648e-06,3.5861762468779718e-06,0.0022916082199371723,M
3.7869819379088006e-06,3.80178530645913e-06,0.0015073433475159337,M
2.617607530240435e-06,2.650641797255341e-06,0.0011395330205996573,M
9.266869795880361e-06,9.247018790107004e-06,0.003955140180126676,M
1.542029420454388e-06,1.5633446916862097e-06,0.0011210170626482759,M
1.0282735593223001e-06,1.0450243207695954e-06,0.0006377486476877244,M
1.3423758070828313e-05,1.343685394335436e-05,0.006308044295937172,M
8.067828147565329e-06,8.064609775683183e-06,0.0033968531194613592,M
3.7395458102967007e-06,3.8658143379351465e-06,0.00244348295842656,M
1.8083291415827134e-05,1.804977623610257e-05,0.00647284354073912,M
1.5576993696248897e-06,1.5435811278637968e-06,0.0007047674071680105,M
2.1153387900059887e-06,2.099005492899347e-06,0.0012260045805182979,M
1.0744609513555209e-05,1.0744307766006674e-05,0.0032685693073551147,M
1.577856007882694e-06,1.6314875842020663e-06,0.0010226955180893554,M
4.312301506753527e-06,4.363736217187631e-06,0.0028900669873537822,M
4.244517766574128e-06,4.177013887833684e-06,0.002511648626693093,M
7.814210659006655e-06,7.822455553174984e-06,0.0026851514450699733,M
3.34179966388641e-06,3.35861979111856e-06,0.001140584863386407,M
3.067001423588807e-06,3.070737429425142e-06,0.0014423443414646763,M
3.4470303835929387e-06,3.5434601616831366e-06,0.002288988736828978,M
4.872372151350616e-06,5.007500973043373e-06,0.0021694460257679015,M
1.8184772201092541e-06,1.863594922761412e-06,0.001221726252849706,M
4.641994021210631e-06,4.6995133578345135e-06,0.0030289560191970417,M
4.202693490732198e-06,4.222557177086368e-06,0.00233660814984681,M
1.378022676479305e-05,1.3897807403002588e-05,0.006943787934261915,M
1.2948656601696723e-05,1.3012479255920773e-05,0.003976617516773467,M
2.775911807234894e-06,2.7971339530811243e-06,0.0015521019032386397,M
9.820761018004338e-06,1.0669134540688437e-05,0.006923689279331082,M
2.526789035812955e-06,2.5205753914066002e-06,0.001135628732625378,M
6.072097396346092e-06,6.123815192982321e-06,0.0030546599079051195,M
1.680904802357157e-06,1.6865753489806804e-06,0.0010669942654470098,M
6.628282152393842e-06,6.857227477044358e-06,0.004473521550717043,M
2.143817696317963e-06,2.217095243419074e-06,0.0015941763097129425,M
3.915819629321159e-06,3.934810772529916e-06,0.002315609979133628,M
2.0610339889724322e-06,2.115341873010241e-06,0.00106361226616886,M
1.2008640786793525e-06,1.1547467968640967e-06,0.0005997292921886455,M
4.7962101023142724e-06,4.828862580412413e-06,0.0021700708782763007,M
7.273872052719219e-06,7.268379712616082e-06,0.0026124998875349252,M
6.197156768128062e-06,6.338492472166593e-06,0.002541492740793454,M
2.9907742994817126e-06,3.115586654723046e-06,0.0022342604816075508,M
3.209424565770471e-06,3.227405859667494e-06,0.0016693182044866062,M
2.232703786306657e-06,2.246166942845994e-06,0.0010539355467315825,M
1.6329206064958072e-06,1.6354984678274185e-06,0.00073337975999569,M
3.7570521183129043e-06,3.725308201927053e-06,0.0026133746098288427,M
2.112403654085987e-06,2.1263185536415217e-06,0.0011481230029111546,M
7.329028625869315e-06,7.184883078463979e-06,0.004738986245683911,M
1.3507603049130527e-06,1.3793876829480017e-06,0.0006666731117184789,M
3.285611754183331e-06,3.3584418686913493e-06,0.0021209108790314966,M
5.627614560611875e-06,5.774823485866043e-06,0.003674099796027608,M
1.1635991246134936e-06,1.1817596715336085e-06,0.0010319953196633517,M
2.099592878823893e-06,2.099592878823893e-06,0.0006652517351956409,M
1.6122883772278793e-06,1.6413562489430528e-06,0.001117452688624186,M
2.405631963343283e-05,2.429876014061491e-05,0.011688977132735463,M
4.192254173231456e-06,4.193679402520209e-06,0.0025682616092942176,M
1.6617328545563654e-06,1.6603077008553101e-06,0.0008395465025939204,M
2.6573490031486894e-06,2.69870295894316e-06,0.001787758811971508,M
2.869040527186242e-06,2.886467414998879e-06,0.0010359182273386868,M
1.3526102330493944e-05,1.372132711252732e-05,0.007201476751587222,M
3.149268560456932e-06,3.1589164133649277e-06,0.0015222831814448,M
1.0422368598772931e-06,1.0495570961435796e-06,0.0007232331595671371,M
8.353561233838597e-07,8.3907287370159e-07,0.00046971539073897107,M
2.604097082868969e-06,2.6834994579651143e-06,0.001783990403064658,M
1.8237257735453349e-06,1.814813667439514e-06,0.0008375039212450695,M
2.378488082785915e-06,2.377614570281765e-06,0.0012000664507034915,M
7.400788571632686e-06,7.311730672865697e-06,0.0038462448813862617,M
1.7867972522585053e-06,1.8310266392864505e-06,0.0010708054447057863,M
1.1076071212088245e-05,1.100734759175946e-05,0.003963242019118826,M
1.427753691327283e-06,1.4537179468378378e-06,0.000676732320268119,M
7.609072288973635e-07,7.724953985943792e-07,0.0004994211667642296,M
5.080417022702315e-06,5.281030417423118e-06,0.00249781005645295,M
1.6135685945970828e-05,1.6080106482645684e-05,0.006974083616327953,M
3.252027327899374e-05,3.2808918886381706e-05,0.013818502362637772,M
3.821835591087553e-06,3.8624330453602965e-06,0.002245838638686305,M
9.564037392403486e-06,9.670413926492173e-06,0.004430943270840276,M
4.096253637562195e-06,4.067331644969424e-06,0.0018179563373497995,M
4.578336757409879e-06,4.5022114633591695e-06,0.0023371911601425314,M
7.0445060224300955e-06,6.861455431040119e-06,0.0038109463278925755,M
1.1896818164677127e-06,1.1968697463801288e-06,0.0005724071900797747,M
2.3444098444615212e-06,2.354629086830706e-06,0.0014815458620814307,M
4.463928836837154e-06,4.508998515429954e-06,0.0030299052260781734,M
6.092748011329697e-06,6.12119716236628e-06,0.004021973707905268,M
1.8548424506013034e-06,1.861028283629464e-06,0.0010033949258930887,M
1.6272059032182174e-05,1.6378666935304707e-05,0.006305902959317115,M
1.6266689678657547e-06,1.6295442803677668e-06,0.0009951083846160248,M
4.4390387942890535e-06,4.394410548483081e-06,0.002337070582136275,M
3.989990841366112e-06,4.014997857918764e-06,0.002765808504164042,M
5.88541246105098e-06,5.931397567303478e-06,0.0037104637084488397,M
3.5381764113389067e-06,3.7566493182677193e-06,0.0020804644970368316,M
3.519278328819855e-06,3.641249564262641e-06,0.0021568254227451993,M
3.6578251071402984e-06,3.6922576844051833e-06,0.00206344668763061,M
7.417497925523555e-06,7.361225492700078e-06,0.004227901747394868,M
6.839126056096644e-06,6.984998762741155e-06,0.004295597948730063,M
4.036726572462984e-06,4.075052949079254e-06,0.0019549125387673333,M
8.882126883583986e-06,8.839972544748249e-06,0.0035468364890535245,M
5.005395620884456e-06,5.1765141481608604e-06,0.0027877882921891416,M
1.2386858788404213e-05,1.2584658435779847e-05,0.007189231341901923,M
7.96178600275571e-06,7.960478450103855e-06,0.0037328160854581747,M
6.825643863971946e-06,6.972977021763647e-06,0.004381266696209827,M
3.102444114489373e-06,3.1293793271781638e-06,0.0015212098040856476,M
2.3691826315227713e-06,2.4078558913247487e-06,0.001531992553306418,M
3.2184586296646616e-06,3.2522451281166654e-06,0.002096668108949704,M
1.7236538580851944e-06,1.747940248578126e-06,0.0010598395082020815,M
1.2451499382887893e-05,1.263058737992577e-05,0.007224454989408932,M
1.0850168484550688e-06,1.134677944168559e-06,0.0006962933783953394,M
6.9282222908274624e-06,6.847749661208724e-06,0.003550109797217606,M
6.584980840805483e-06,6.477450414379712e-06,0.0034621781488468526,M
1.0382834396611198e-05,1.1072141645867714e-05,0.006135349837529386,M
1.7379573161511751e-06,1.7834383972286944e-06,0.001131363812346575,M
5.893485235082978e-06,5.884239811226864e-06,0.002933472638946405,M
5.165138620571856e-07,5.612194664491857e-07,0.0004042002054074054,M
4.43646459146376e-06,4.525095496806246e-06,0.0028922489100650394,M
1.6407298779317118e-05,1.6471720396647757e-05,0.006319903629007256,M
1.8724555945766134e-06,1.948451707900558e-06,0.0008129259727606175,M
4.3396001411753505e-06,4.393571290784574e-06,0.0025505424971750497,M
2.3356642560712967e-06,2.399497609502243e-06,0.0017681602474260785,M
1.863708610546902e-06,1.8904858442302984e-06,0.0012021512471807746,M
9.895092404982568e-07,9.607917863195837e-07,0.0006518934390166347,M
4.9666895413035125e-06,4.916930363550647e-06,0.002997415143525822,M
6.74156893724563e-06,6.651631927226758e-06,0.004256685080244021,M
3.7176316745056817e-06,3.802621050211708e-06,0.0024165058724515314,M
6.0519276988899825e-06,6.092330265003991e-06,0.0038507162083812347,M
1.289332248570582e-05,1.3338434141878922e-05,0.008745460835475592,M
1.7954505413671067e-06,1.872464106890025e-06,0.0011981320127463625,M
7.244701147962587e-06,7.219907331957001e-06,0.004624947925589524,M
6.97809560740146e-06,6.919094043665893e-06,0.0034075555367990727,M
1.3852004912333863e-05,1.3920840272605597e-05,0.00549727457522227,M
2.838852573591077e-06,2.8380715009319136e-06,0.0022314381327934976,M
3.954870339899705e-06,3.9687466547855865e-06,0.0027661458664895405,M
4.802573272490527e-06,4.817632376694977e-06,0.0030449399785312786,M
3.7888195081099644e-06,3.810069338665897e-06,0.0014282557389019622,M
3.1461900672454372e-06,3.1637393135685455e-06,0.0012844144138183331,M
2.0916880411293122e-06,2.1533198265632463e-06,0.0008109063491967271,M
2.6320360387952064e-06,2.6229398981046014e-06,0.0016369506437397161,M
2.8760751803208748e-06,3.0255383000724773e-06,0.001971451718079814,M
1.7344453409154554e-06,1.7292826568931053e-06,0.0010782710944556614,M
2.4076158510943756e-06,2.4099429053234163e-06,0.0009511044452374891,M
1.1143395515466012e-05,1.1120616120845517e-05,0.004835995839079054,M
7.966958997615986e-06,8.168502538296897e-06,0.004852232217135476,M
2.1325137812818047e-06,2.1884362263704e-06,0.0008520375830103718,M
3.4687517803171166e-06,3.472790961075013e-06,0.0019350000677676453,M
8.354971221981865e-06,8.299282404375653e-06,0.004336576371047502,M
6.837646788950202e-06,6.961131591488637e-06,0.004357626413143884,M
2.5397996717266484e-06,2.49491292465691e-06,0.001735485201208698,M
1.994526880293936e-06,2.0334863076967965e-06,0.0012998528763198294,M
8.082878090485079e-06,8.090143964232412e-06,0.003602926087271706,M
2.2690063264142284e-06,2.271825324616899e-06,0.00121911231038636,M
9.41070286432129e-06,9.413873910889852e-06,0.0039050909727987764,M
3.7994883085586853e-06,3.7809879389875845e-06,0.002182902490912066,M
3.847544063031316e-06,3.832024910241019e-06,0.002336621991210942,M
